,date,best ask,best bid,mid price,signal,month,day,am/pm,hour
2661,2020-01-21 02:45:45 PM,8645.92,8512.5,8579.21,1,01,21,PM,02
2662,2020-01-21 02:55:20 PM,8644.43,8515.0,8579.715,1,01,21,PM,02
2663,2020-01-21 03:05:38 PM,8644.71,8515.0,8579.855,0,01,21,PM,03
2664,2020-01-21 03:15:53 PM,8655.7,8525.0,8590.35,1,01,21,PM,03
2665,2020-01-21 03:25:34 PM,8653.07,8513.31,8583.189999999999,-1,01,21,PM,03
2666,2020-01-21 03:35:24 PM,8648.0,8513.31,8580.654999999999,-1,01,21,PM,03
2667,2020-01-21 03:45:40 PM,8653.02,8515.0,8584.01,1,01,21,PM,03
2668,2020-01-21 03:55:20 PM,8660.97,8533.5,8597.235,1,01,21,PM,03
2669,2020-01-21 04:05:41 PM,8644.64,8507.78,8576.21,-1,01,21,PM,04
2670,2020-01-21 04:15:53 PM,8638.96,8507.78,8573.369999999999,-1,01,21,PM,04
2671,2020-01-21 04:25:28 PM,8637.19,8512.5,8574.845000000001,1,01,21,PM,04
2672,2020-01-21 04:35:19 PM,8611.89,8499.99,8555.939999999999,-1,01,21,PM,04
2673,2020-01-21 04:45:38 PM,8624.74,8502.5,8563.619999999999,1,01,21,PM,04
2674,2020-01-21 04:55:21 PM,8629.4,8510.0,8569.7,1,01,21,PM,04
2675,2020-01-21 05:05:34 PM,8623.18,8510.0,8566.59,-1,01,21,PM,05
2676,2020-01-21 05:15:53 PM,8627.7,8512.5,8570.1,1,01,21,PM,05
2677,2020-01-21 05:25:26 PM,8635.8,8520.0,8577.9,1,01,21,PM,05
2678,2020-01-21 05:35:21 PM,8626.73,8515.33,8571.029999999999,-1,01,21,PM,05
2679,2020-01-21 05:45:34 PM,8630.76,8525.0,8577.880000000001,1,01,21,PM,05
2680,2020-01-21 05:55:19 PM,8639.95,8539.0,8589.475,1,01,21,PM,05
2681,2020-01-21 06:05:35 PM,8639.4,8526.15,8582.775,-1,01,21,PM,06
2682,2020-01-21 06:15:48 PM,8627.51,8512.5,8570.005000000001,-1,01,21,PM,06
2683,2020-01-21 06:25:24 PM,8619.74,8505.0,8562.369999999999,-1,01,21,PM,06
2684,2020-01-21 06:35:21 PM,8614.99,8499.99,8557.49,-1,01,21,PM,06
2685,2020-01-21 06:45:34 PM,8621.62,8502.5,8562.060000000001,1,01,21,PM,06
2686,2020-01-21 06:55:19 PM,8611.63,8501.18,8556.404999999999,-1,01,21,PM,06
2687,2020-01-21 07:05:37 PM,8633.65,8501.54,8567.595000000001,1,01,21,PM,07
2688,2020-01-21 07:15:48 PM,8618.77,8501.54,8560.155,-1,01,21,PM,07
2689,2020-01-21 07:25:27 PM,8623.81,8505.0,8564.404999999999,1,01,21,PM,07
2690,2020-01-21 07:35:23 PM,8612.94,8500.0,8556.470000000001,-1,01,21,PM,07
2691,2020-01-21 07:45:35 PM,8534.19,8414.0,8474.095000000001,-1,01,21,PM,07
2692,2020-01-21 07:55:17 PM,8521.0,8413.99,8467.494999999999,-1,01,21,PM,07
2693,2020-01-21 08:05:38 PM,8654.97,8427.67,8541.32,1,01,21,PM,08
2694,2020-01-21 08:15:49 PM,8675.56,8422.5,8549.029999999999,1,01,21,PM,08
2695,2020-01-21 08:25:27 PM,8696.73,8447.0,8571.865,1,01,21,PM,08
2696,2020-01-21 08:35:19 PM,8681.31,8437.5,8559.404999999999,-1,01,21,PM,08
2697,2020-01-21 08:45:33 PM,8695.04,8447.5,8571.27,1,01,21,PM,08
2698,2020-01-21 08:55:17 PM,8699.48,8447.78,8573.630000000001,1,01,21,PM,08
2699,2020-01-21 09:05:34 PM,8741.98,8442.5,8592.24,1,01,21,PM,09
2700,2020-01-21 09:15:57 PM,8731.39,8437.5,8584.445,-1,01,21,PM,09
2701,2020-01-21 09:25:24 PM,8729.95,8430.0,8579.975,-1,01,21,PM,09
2702,2020-01-21 09:35:20 PM,8739.89,8432.5,8586.195,1,01,21,PM,09
2703,2020-01-21 09:45:36 PM,8735.19,8450.0,8592.595000000001,1,01,21,PM,09
2704,2020-01-21 09:55:17 PM,8735.64,8450.17,8592.904999999999,0,01,21,PM,09
2705,2020-01-21 10:05:43 PM,8721.01,8442.5,8581.755000000001,-1,01,21,PM,10
2706,2020-01-21 10:15:52 PM,8692.2,8428.99,8560.595000000001,-1,01,21,PM,10
2707,2020-01-21 10:25:27 PM,8683.04,8442.5,8562.77,1,01,21,PM,10
2708,2020-01-21 10:35:23 PM,8718.19,8437.5,8577.845000000001,1,01,21,PM,10
2709,2020-01-21 10:45:35 PM,8719.41,8440.0,8579.705,1,01,21,PM,10
2710,2020-01-21 10:55:17 PM,8713.83,8450.17,8582.0,1,01,21,PM,10
2711,2020-01-21 11:05:39 PM,8739.77,8457.5,8598.635,1,01,21,PM,11
2712,2020-01-21 11:15:49 PM,8730.9,8460.0,8595.45,-1,01,21,PM,11
2713,2020-01-21 11:25:26 PM,8734.19,8460.0,8597.095000000001,1,01,21,PM,11
2714,2020-01-21 11:35:19 PM,8723.12,8469.74,8596.43,-1,01,21,PM,11
2715,2020-01-21 11:45:39 PM,8741.41,8469.74,8605.575,1,01,21,PM,11
2716,2020-01-21 11:55:24 PM,8733.9,8469.83,8601.865,-1,01,21,PM,11
2717,2020-01-22 12:05:57 AM,8728.06,8469.74,8598.9,-1,01,22,AM,12
2718,2020-01-22 02:55:21 AM,8691.29,8490.0,8590.645,-1,01,22,AM,02
2719,2020-01-22 03:06:26 AM,8706.7,8509.0,8607.85,1,01,22,AM,03
2720,2020-01-22 03:21:36 AM,8706.78,8501.0,8603.89,-1,01,22,AM,03
2721,2020-01-22 03:25:52 AM,8706.77,8501.0,8603.885,0,01,22,AM,03
2722,2020-01-22 03:35:35 AM,8706.66,8505.0,8605.83,1,01,22,AM,03
2723,2020-01-22 03:46:44 AM,8698.29,8500.0,8599.145,-1,01,22,AM,03
2724,2020-01-22 03:55:25 AM,8702.55,8502.5,8602.525,1,01,22,AM,03
2725,2020-01-22 04:05:51 AM,8708.93,8497.5,8603.215,1,01,22,AM,04
2726,2020-01-22 04:16:08 AM,8701.59,8497.5,8599.545,-1,01,22,AM,04
2727,2020-01-22 04:25:42 AM,8709.0,8497.39,8603.195,1,01,22,AM,04
2728,2020-01-22 04:35:41 AM,8711.61,8502.5,8607.055,1,01,22,AM,04
2729,2020-01-22 04:46:01 AM,8712.84,8509.0,8610.92,1,01,22,AM,04
2730,2020-01-22 04:55:24 AM,8713.15,8499.69,8606.42,-1,01,22,AM,04
2731,2020-01-22 05:05:45 AM,8718.12,8492.5,8605.310000000001,-1,01,22,AM,05
2732,2020-01-22 05:16:05 AM,8717.84,8501.0,8609.42,1,01,22,AM,05
2733,2020-01-22 05:25:35 AM,8706.84,8506.78,8606.810000000001,-1,01,22,AM,05
2734,2020-01-22 05:35:25 AM,8706.85,8507.5,8607.175,0,01,22,AM,05
2735,2020-01-22 05:45:43 AM,8706.87,8502.5,8604.685000000001,-1,01,22,AM,05
2736,2020-01-22 05:55:24 AM,8700.09,8506.78,8603.435000000001,-1,01,22,AM,05
2737,2020-01-22 06:05:38 AM,8700.09,8507.5,8603.795,0,01,22,AM,06
2738,2020-01-22 06:15:55 AM,8714.78,8522.5,8618.64,1,01,22,AM,06
2739,2020-01-22 06:25:27 AM,8715.63,8509.0,8612.314999999999,-1,01,22,AM,06
2740,2020-01-22 06:35:30 AM,8716.74,8515.0,8615.869999999999,1,01,22,AM,06
2741,2020-01-22 06:46:04 AM,8726.41,8515.0,8620.705,1,01,22,AM,06
2742,2020-01-22 06:55:31 AM,8725.44,8505.0,8615.220000000001,-1,01,22,AM,06
2743,2020-01-22 07:05:46 AM,8730.26,8510.0,8620.130000000001,1,01,22,AM,07
2744,2020-01-22 07:15:52 AM,8745.41,8520.05,8632.73,1,01,22,AM,07
2745,2020-01-22 07:25:38 AM,8786.82,8501.0,8643.91,1,01,22,AM,07
2746,2020-01-22 07:35:27 AM,8716.11,8506.78,8611.445,-1,01,22,AM,07
2747,2020-01-22 07:45:37 AM,8702.65,8506.78,8604.715,-1,01,22,AM,07
2748,2020-01-22 07:55:18 AM,8706.97,8502.5,8604.735,0,01,22,AM,07
2749,2020-01-22 08:05:41 AM,8699.98,8495.0,8597.49,-1,01,22,AM,08
2750,2020-01-22 08:15:59 AM,8706.61,8507.5,8607.055,1,01,22,AM,08
2751,2020-01-22 08:25:27 AM,8703.87,8535.0,8619.435000000001,1,01,22,AM,08
2752,2020-01-22 08:35:27 AM,8699.11,8535.0,8617.055,-1,01,22,AM,08
2753,2020-01-22 08:45:46 AM,8649.62,8509.0,8579.310000000001,-1,01,22,AM,08
2754,2020-01-22 08:55:21 AM,8639.25,8501.0,8570.125,-1,01,22,AM,08
2755,2020-01-22 09:05:49 AM,8640.37,8505.0,8572.685000000001,1,01,22,AM,09
2756,2020-01-22 09:16:10 AM,8645.78,8507.5,8576.64,1,01,22,AM,09
2757,2020-01-22 09:25:32 AM,8645.14,8502.5,8573.82,-1,01,22,AM,09
2758,2020-01-22 09:35:33 AM,8649.0,8502.5,8575.75,1,01,22,AM,09
2759,2020-01-22 09:45:46 AM,8654.24,8502.5,8578.369999999999,1,01,22,AM,09
2760,2020-01-22 09:55:23 AM,8659.21,8512.5,8585.855,1,01,22,AM,09
2761,2020-01-22 10:05:49 AM,8654.03,8499.69,8576.86,-1,01,22,AM,10
2762,2020-01-22 10:16:05 AM,8632.55,8492.42,8562.485,-1,01,22,AM,10
2763,2020-01-22 10:25:29 AM,8646.43,8500.01,8573.220000000001,1,01,22,AM,10
2764,2020-01-22 10:35:20 AM,8650.57,8506.78,8578.675,1,01,22,AM,10
2765,2020-01-22 10:45:44 AM,8656.05,8501.0,8578.525,0,01,22,AM,10
2766,2020-01-22 10:55:18 AM,8654.07,8492.5,8573.285,-1,01,22,AM,10
2767,2020-01-22 11:05:41 AM,8648.2,8500.0,8574.1,1,01,22,AM,11
2768,2020-01-22 11:15:49 AM,8630.46,8500.0,8565.23,-1,01,22,AM,11
2769,2020-01-22 11:25:28 AM,8646.39,8500.0,8573.195,1,01,22,AM,11
2770,2020-01-22 11:35:25 AM,8642.66,8489.0,8565.83,-1,01,22,AM,11
2771,2020-01-22 11:45:44 AM,8635.09,8499.69,8567.39,1,01,22,AM,11
2772,2020-01-22 11:55:24 AM,8643.03,8492.5,8567.765,0,01,22,AM,11
2773,2020-01-22 12:05:38 PM,8627.65,8495.0,8561.325,-1,01,22,PM,12
2774,2020-01-22 12:16:01 PM,8633.52,8507.5,8570.51,1,01,22,PM,12
2775,2020-01-22 12:25:43 PM,8648.97,8507.5,8578.235,1,01,22,PM,12
2776,2020-01-22 12:35:34 PM,8647.89,8500.01,8573.95,-1,01,22,PM,12
2777,2020-01-22 12:46:02 PM,8647.91,8505.0,8576.455,1,01,22,PM,12
2778,2020-01-22 12:55:22 PM,8652.39,8514.87,8583.630000000001,1,01,22,PM,12
2779,2020-01-22 01:05:36 PM,8650.01,8507.5,8578.755000000001,-1,01,22,PM,01
2780,2020-01-22 01:15:48 PM,8638.54,8510.0,8574.27,-1,01,22,PM,01
2781,2020-01-22 01:25:30 PM,8633.26,8512.5,8572.880000000001,-1,01,22,PM,01
2782,2020-01-22 01:35:20 PM,8628.53,8510.0,8569.265,-1,01,22,PM,01
2783,2020-01-22 01:45:39 PM,8626.17,8501.0,8563.585,-1,01,22,PM,01
2784,2020-01-22 01:55:18 PM,8626.65,8501.0,8563.825,0,01,22,PM,01
2785,2020-01-22 02:05:40 PM,8639.72,8502.5,8571.11,1,01,22,PM,02
2786,2020-01-22 02:16:03 PM,8645.97,8512.5,8579.235,1,01,22,PM,02
2787,2020-01-22 02:25:30 PM,8644.0,8515.0,8579.5,0,01,22,PM,02
2788,2020-01-22 02:35:24 PM,8637.99,8505.0,8571.494999999999,-1,01,22,PM,02
2789,2020-01-22 02:45:47 PM,8641.69,8505.0,8573.345000000001,1,01,22,PM,02
2790,2020-01-22 02:55:21 PM,8634.35,8512.5,8573.425,0,01,22,PM,02
2791,2020-01-22 03:05:38 PM,8631.01,8505.0,8568.005000000001,-1,01,22,PM,03
2792,2020-01-22 03:15:51 PM,8631.01,8512.5,8571.755000000001,1,01,22,PM,03
2793,2020-01-22 03:25:30 PM,8639.9,8502.5,8571.2,-1,01,22,PM,03
2794,2020-01-22 03:35:22 PM,8645.23,8512.5,8578.865,1,01,22,PM,03
2795,2020-01-22 03:45:37 PM,8635.24,8501.0,8568.119999999999,-1,01,22,PM,03
2796,2020-01-22 03:55:18 PM,8639.0,8505.0,8572.0,1,01,22,PM,03
2797,2020-01-22 04:05:37 PM,8631.44,8492.5,8561.970000000001,-1,01,22,PM,04
2798,2020-01-22 04:15:48 PM,8628.0,8499.69,8563.845000000001,1,01,22,PM,04
2799,2020-01-22 04:25:26 PM,8639.0,8507.5,8573.25,1,01,22,PM,04
2800,2020-01-22 04:35:20 PM,8624.36,8507.5,8565.93,-1,01,22,PM,04
2801,2020-01-22 04:45:37 PM,8644.89,8481.0,8562.945,-1,01,22,PM,04
2802,2020-01-22 04:55:19 PM,8672.97,8507.5,8590.235,1,01,22,PM,04
2803,2020-01-22 05:05:40 PM,8660.69,8501.0,8580.845000000001,-1,01,22,PM,05
2804,2020-01-22 05:15:50 PM,8656.48,8497.5,8576.99,-1,01,22,PM,05
2805,2020-01-22 05:25:26 PM,8656.87,8495.0,8575.935000000001,-1,01,22,PM,05
2806,2020-01-22 05:35:19 PM,8647.78,8490.0,8568.89,-1,01,22,PM,05
2807,2020-01-22 05:45:38 PM,8655.71,8499.69,8577.7,1,01,22,PM,05
2808,2020-01-22 05:55:18 PM,8658.01,8512.5,8585.255000000001,1,01,22,PM,05
2809,2020-01-22 06:05:38 PM,8658.01,8500.01,8579.01,-1,01,22,PM,06
2810,2020-01-22 06:15:55 PM,8650.14,8502.5,8576.32,-1,01,22,PM,06
2811,2020-01-22 06:25:27 PM,8652.93,8507.5,8580.215,1,01,22,PM,06
2812,2020-01-22 06:35:23 PM,8658.24,8512.5,8585.369999999999,1,01,22,PM,06
2813,2020-01-22 06:45:38 PM,8649.74,8507.5,8578.619999999999,-1,01,22,PM,06
2814,2020-01-22 06:55:19 PM,8652.54,8512.5,8582.52,1,01,22,PM,06
2815,2020-01-22 07:05:37 PM,8648.78,8515.0,8581.89,-1,01,22,PM,07
2816,2020-01-22 07:15:48 PM,8644.27,8500.0,8572.135,-1,01,22,PM,07
2817,2020-01-22 07:25:27 PM,8631.63,8507.5,8569.564999999999,-1,01,22,PM,07
2818,2020-01-22 07:35:22 PM,8627.22,8490.99,8559.105,-1,01,22,PM,07
2819,2020-01-22 07:45:43 PM,8649.04,8499.69,8574.365000000002,1,01,22,PM,07
2820,2020-01-22 07:55:18 PM,8647.02,8499.69,8573.355,-1,01,22,PM,07
2821,2020-01-22 08:05:41 PM,8639.06,8500.0,8569.529999999999,-1,01,22,PM,08
2822,2020-01-22 08:15:48 PM,8641.04,8505.0,8573.02,1,01,22,PM,08
2823,2020-01-22 08:25:25 PM,8635.66,8495.0,8565.33,-1,01,22,PM,08
2824,2020-01-22 08:35:20 PM,8638.98,8495.0,8566.99,1,01,22,PM,08
2825,2020-01-22 08:45:36 PM,8646.77,8505.0,8575.885,1,01,22,PM,08
2826,2020-01-22 08:55:19 PM,8646.79,8501.0,8573.895,-1,01,22,PM,08
2827,2020-01-22 09:05:34 PM,8641.1,8480.0,8560.55,-1,01,22,PM,09
2828,2020-01-22 09:15:51 PM,8638.15,8489.0,8563.575,1,01,22,PM,09
2829,2020-01-22 09:25:26 PM,8642.71,8502.5,8572.605,1,01,22,PM,09
2830,2020-01-22 09:35:21 PM,8643.4,8502.17,8572.785,0,01,22,PM,09
2831,2020-01-22 09:45:38 PM,8646.8,8507.5,8577.15,1,01,22,PM,09
2832,2020-01-22 09:55:18 PM,8645.03,8502.17,8573.6,-1,01,22,PM,09
2833,2020-01-22 10:05:42 PM,8642.76,8500.0,8571.380000000001,-1,01,22,PM,10
2834,2020-01-22 10:15:57 PM,8649.83,8500.01,8574.92,1,01,22,PM,10
2835,2020-01-22 10:25:30 PM,8647.15,8500.01,8573.58,-1,01,22,PM,10
2836,2020-01-22 10:35:23 PM,8644.55,8495.0,8569.775,-1,01,22,PM,10
2837,2020-01-22 10:45:37 PM,8639.71,8492.5,8566.105,-1,01,22,PM,10
2838,2020-01-22 10:55:18 PM,8639.18,8506.78,8572.98,1,01,22,PM,10
2839,2020-01-22 11:05:37 PM,8635.54,8506.78,8571.16,-1,01,22,PM,11
2840,2020-01-22 11:15:48 PM,8641.58,8505.0,8573.29,1,01,22,PM,11
2841,2020-01-22 11:25:25 PM,8643.12,8507.5,8575.310000000001,1,01,22,PM,11
2842,2020-01-22 11:35:21 PM,8643.51,8506.78,8575.145,0,01,22,PM,11
2843,2020-01-22 11:45:40 PM,8646.2,8510.16,8578.18,1,01,22,PM,11
2844,2020-01-22 11:55:25 PM,8662.89,8515.0,8588.945,1,01,22,PM,11
2845,2020-01-23 12:05:54 AM,8664.59,8510.0,8587.295,-1,01,23,AM,12
2846,2020-01-23 02:07:17 AM,8570.46,8472.0,8521.23,-1,01,23,AM,02
2847,2020-01-23 03:05:52 AM,8575.35,8465.61,8520.48,-1,01,23,AM,03
2848,2020-01-23 03:16:28 AM,8579.04,8469.69,8524.365000000002,1,01,23,AM,03
2849,2020-01-23 03:25:32 AM,8574.53,8460.0,8517.265,-1,01,23,AM,03
2850,2020-01-23 03:35:31 AM,8568.51,8457.87,8513.19,-1,01,23,AM,03
2851,2020-01-23 03:46:37 AM,8568.51,8457.87,8513.19,0,01,23,AM,03
2852,2020-01-23 03:55:23 AM,8573.69,8466.57,8520.130000000001,1,01,23,AM,03
2853,2020-01-23 04:05:55 AM,8567.56,8465.61,8516.585,-1,01,23,AM,04
2854,2020-01-23 04:16:00 AM,8568.34,8460.3,8514.32,-1,01,23,AM,04
2855,2020-01-23 04:25:43 AM,8567.98,8460.3,8514.14,0,01,23,AM,04
2856,2020-01-23 04:35:40 AM,8566.87,8462.5,8514.685000000001,1,01,23,AM,04
2857,2020-01-23 04:46:05 AM,8565.25,8460.3,8512.775,-1,01,23,AM,04
2858,2020-01-23 04:55:27 AM,8551.03,8457.5,8504.265,-1,01,23,AM,04
2859,2020-01-23 05:05:49 AM,8535.01,8442.5,8488.755000000001,-1,01,23,AM,05
2860,2020-01-23 05:15:58 AM,8535.67,8437.5,8486.585,-1,01,23,AM,05
2861,2020-01-23 05:25:36 AM,8499.95,8411.0,8455.475,-1,01,23,AM,05
2862,2020-01-23 05:35:35 AM,8473.8,8385.0,8429.4,-1,01,23,AM,05
2863,2020-01-23 05:45:51 AM,8511.51,8387.5,8449.505000000001,1,01,23,AM,05
2864,2020-01-23 05:55:30 AM,8527.46,8390.0,8458.73,1,01,23,AM,05
2865,2020-01-23 06:05:47 AM,8535.81,8402.5,8469.154999999999,1,01,23,AM,06
2866,2020-01-23 06:15:59 AM,8534.0,8402.5,8468.25,-1,01,23,AM,06
2867,2020-01-23 06:25:36 AM,8517.42,8397.5,8457.46,-1,01,23,AM,06
2868,2020-01-23 06:35:59 AM,8502.55,8401.0,8451.775,-1,01,23,AM,06
2869,2020-01-23 06:46:05 AM,8515.62,8401.27,8458.445,1,01,23,AM,06
2870,2020-01-23 06:55:31 AM,8484.18,8401.18,8442.68,-1,01,23,AM,06
2871,2020-01-23 07:05:46 AM,8495.39,8401.0,8448.195,1,01,23,AM,07
2872,2020-01-23 07:15:57 AM,8530.94,8405.0,8467.970000000001,1,01,23,AM,07
2873,2020-01-23 07:25:34 AM,8560.64,8409.44,8485.04,1,01,23,AM,07
2874,2020-01-23 07:35:30 AM,8544.97,8414.0,8479.485,-1,01,23,AM,07
2875,2020-01-23 07:45:38 AM,8559.4,8415.0,8487.2,1,01,23,AM,07
2876,2020-01-23 07:55:18 AM,8565.62,8417.5,8491.560000000001,1,01,23,AM,07
2877,2020-01-23 08:05:38 AM,8573.18,8417.5,8495.34,1,01,23,AM,08
2878,2020-01-23 08:15:53 AM,8582.16,8411.0,8496.58,1,01,23,AM,08
2879,2020-01-23 08:25:25 AM,8581.86,8415.87,8498.865000000002,1,01,23,AM,08
2880,2020-01-23 08:35:24 AM,8560.86,8410.09,8485.475,-1,01,23,AM,08
2881,2020-01-23 08:45:48 AM,8512.23,8392.5,8452.365,-1,01,23,AM,08
2882,2020-01-23 08:55:22 AM,8499.98,8388.0,8443.99,-1,01,23,AM,08
2883,2020-01-23 09:05:51 AM,8440.73,8332.5,8386.615,-1,01,23,AM,09
2884,2020-01-23 09:16:08 AM,8466.81,8335.0,8400.904999999999,1,01,23,AM,09
2885,2020-01-23 09:25:34 AM,8441.92,8327.54,8384.73,-1,01,23,AM,09
2886,2020-01-23 09:35:30 AM,8445.03,8333.33,8389.18,1,01,23,AM,09
2887,2020-01-23 09:45:42 AM,8431.07,8330.0,8380.535,-1,01,23,AM,09
2888,2020-01-23 09:55:22 AM,8435.28,8328.0,8381.64,1,01,23,AM,09
2889,2020-01-23 10:05:50 AM,8393.33,8303.11,8348.220000000001,-1,01,23,AM,10
2890,2020-01-23 10:15:56 AM,8411.06,8311.0,8361.029999999999,1,01,23,AM,10
2891,2020-01-23 10:25:26 AM,8423.73,8305.51,8364.619999999999,1,01,23,AM,10
2892,2020-01-23 10:35:21 AM,8401.42,8312.5,8356.96,-1,01,23,AM,10
2893,2020-01-23 10:45:45 AM,8406.29,8310.0,8358.145,1,01,23,AM,10
2894,2020-01-23 10:55:17 AM,8414.0,8312.5,8363.25,1,01,23,AM,10
2895,2020-01-23 11:05:37 AM,8408.04,8307.5,8357.77,-1,01,23,AM,11
2896,2020-01-23 11:15:50 AM,8409.61,8307.5,8358.555,1,01,23,AM,11
2897,2020-01-23 11:25:28 AM,8411.86,8310.0,8360.93,1,01,23,AM,11
2898,2020-01-23 11:35:24 AM,8405.52,8310.61,8358.065,-1,01,23,AM,11
2899,2020-01-23 11:45:41 AM,8422.79,8309.6,8366.195,1,01,23,AM,11
2900,2020-01-23 11:55:20 AM,8420.44,8305.0,8362.720000000001,-1,01,23,AM,11
2901,2020-01-23 12:05:56 PM,8383.98,8295.42,8339.7,-1,01,23,PM,12
2902,2020-01-23 12:15:59 PM,8434.98,8295.0,8364.99,1,01,23,PM,12
2903,2020-01-23 12:25:40 PM,8415.74,8297.0,8356.369999999999,-1,01,23,PM,12
2904,2020-01-23 12:35:39 PM,8390.25,8299.74,8344.994999999999,-1,01,23,PM,12
2905,2020-01-23 12:45:40 PM,8399.59,8298.0,8348.795,1,01,23,PM,12
2906,2020-01-23 12:55:19 PM,8389.55,8298.0,8343.775,-1,01,23,PM,12
2907,2020-01-23 01:05:40 PM,8360.7,8293.14,8326.92,-1,01,23,PM,01
2908,2020-01-23 01:15:47 PM,8353.23,8294.47,8323.849999999999,-1,01,23,PM,01
2909,2020-01-23 01:25:31 PM,8351.15,8290.0,8320.575,-1,01,23,PM,01
2910,2020-01-23 01:35:19 PM,8348.0,8285.0,8316.5,-1,01,23,PM,01
2911,2020-01-23 01:45:37 PM,8345.36,8281.14,8313.25,-1,01,23,PM,01
2912,2020-01-23 01:55:17 PM,8325.01,8277.5,8301.255000000001,-1,01,23,PM,01
2913,2020-01-23 02:05:42 PM,8309.43,8264.46,8286.945,-1,01,23,PM,02
2914,2020-01-23 02:16:04 PM,8332.88,8250.0,8291.439999999999,1,01,23,PM,02
2915,2020-01-23 02:25:32 PM,8308.99,8256.85,8282.92,-1,01,23,PM,02
2916,2020-01-23 02:35:23 PM,8323.0,8260.0,8291.5,1,01,23,PM,02
2917,2020-01-23 02:45:45 PM,8339.96,8261.23,8300.595,1,01,23,PM,02
2918,2020-01-23 02:55:20 PM,8330.0,8258.63,8294.314999999999,-1,01,23,PM,02
2919,2020-01-23 03:05:40 PM,8330.11,8256.21,8293.16,-1,01,23,PM,03
2920,2020-01-23 03:15:53 PM,8336.15,8253.67,8294.91,1,01,23,PM,03
2921,2020-01-23 03:25:31 PM,8335.0,8255.0,8295.0,0,01,23,PM,03
2922,2020-01-23 03:35:24 PM,8358.52,8256.85,8307.685000000001,1,01,23,PM,03
2923,2020-01-23 03:45:39 PM,8358.31,8257.5,8307.904999999999,0,01,23,PM,03
2924,2020-01-23 03:55:22 PM,8337.97,8251.0,8294.485,-1,01,23,PM,03
2925,2020-01-23 04:05:45 PM,8339.32,8251.0,8295.16,1,01,23,PM,04
2926,2020-01-23 04:15:56 PM,8311.38,8245.0,8278.189999999999,-1,01,23,PM,04
2927,2020-01-23 04:25:33 PM,8328.15,8253.0,8290.575,1,01,23,PM,04
2928,2020-01-23 04:35:23 PM,8319.39,8248.0,8283.695,-1,01,23,PM,04
2929,2020-01-23 04:45:46 PM,8307.86,8241.12,8274.490000000002,-1,01,23,PM,04
2930,2020-01-23 04:55:21 PM,8318.29,8247.89,8283.09,1,01,23,PM,04
2931,2020-01-23 05:05:36 PM,8317.36,8245.0,8281.18,-1,01,23,PM,05
2932,2020-01-23 05:15:49 PM,8329.69,8253.0,8291.345000000001,1,01,23,PM,05
2933,2020-01-23 05:25:25 PM,8333.58,8256.85,8295.215,1,01,23,PM,05
2934,2020-01-23 05:35:21 PM,8325.26,8255.56,8290.41,-1,01,23,PM,05
2935,2020-01-23 05:45:36 PM,8320.65,8253.67,8287.16,-1,01,23,PM,05
2936,2020-01-23 05:55:18 PM,8296.0,8244.98,8270.49,-1,01,23,PM,05
2937,2020-01-23 06:05:37 PM,8292.19,8244.98,8268.585,-1,01,23,PM,06
2938,2020-01-23 06:15:53 PM,8309.94,8236.29,8273.115000000002,1,01,23,PM,06
2939,2020-01-23 06:25:27 PM,8304.68,8235.68,8270.18,-1,01,23,PM,06
2940,2020-01-23 06:35:22 PM,8307.3,8237.5,8272.4,1,01,23,PM,06
2941,2020-01-23 06:45:37 PM,8321.65,8241.12,8281.385,1,01,23,PM,06
2942,2020-01-23 06:55:20 PM,8310.88,8240.0,8275.439999999999,-1,01,23,PM,06
2943,2020-01-23 07:05:41 PM,8315.55,8240.51,8278.029999999999,1,01,23,PM,07
2944,2020-01-23 07:15:46 PM,8323.43,8237.5,8280.465,1,01,23,PM,07
2945,2020-01-23 07:25:24 PM,8323.68,8238.06,8280.869999999999,0,01,23,PM,07
2946,2020-01-23 07:35:20 PM,8340.91,8245.0,8292.955,1,01,23,PM,07
2947,2020-01-23 07:45:35 PM,8339.02,8246.51,8292.765,0,01,23,PM,07
2948,2020-01-23 07:55:16 PM,8340.97,8247.89,8294.43,1,01,23,PM,07
2949,2020-01-23 08:05:35 PM,8330.96,8247.5,8289.23,-1,01,23,PM,08
2950,2020-01-23 08:15:46 PM,8324.67,8248.0,8286.335,-1,01,23,PM,08
2951,2020-01-23 08:25:24 PM,8344.58,8250.0,8297.29,1,01,23,PM,08
2952,2020-01-23 08:35:20 PM,8346.13,8251.64,8298.884999999998,1,01,23,PM,08
2953,2020-01-23 08:45:36 PM,8347.76,8247.89,8297.825,-1,01,23,PM,08
2954,2020-01-23 08:55:17 PM,8350.0,8248.88,8299.439999999999,1,01,23,PM,08
2955,2020-01-23 09:05:35 PM,8359.99,8247.89,8303.939999999999,1,01,23,PM,09
2956,2020-01-23 09:15:51 PM,8390.01,8251.64,8320.825,1,01,23,PM,09
2957,2020-01-23 09:25:25 PM,8407.93,8253.0,8330.465,1,01,23,PM,09
2958,2020-01-23 09:35:21 PM,8376.64,8252.0,8314.32,-1,01,23,PM,09
2959,2020-01-23 09:45:38 PM,8390.0,8248.88,8319.439999999999,1,01,23,PM,09
2960,2020-01-23 09:55:18 PM,8393.25,8253.0,8323.125,1,01,23,PM,09
2961,2020-01-23 10:05:45 PM,8404.24,8252.5,8328.369999999999,1,01,23,PM,10
